created_at,field1,field2,field3,field4
2021-12-13T00:24:58+00:00,106,178,184,140
2021-12-13T00:25:20+00:00,104,179,184,140
2021-12-13T00:25:43+00:00,101,186,185,140
2021-12-13T00:26:05+00:00,100,182,185,140
2021-12-13T00:26:27+00:00,101,179,188,140
2021-12-13T00:26:50+00:00,103,179,185,143
2021-12-13T00:27:12+00:00,101,182,185,140
2021-12-13T00:27:35+00:00,101,182,184,142
2021-12-13T00:27:57+00:00,102,179,185,140
2021-12-13T00:28:20+00:00,105,179,185,140
2021-12-13T00:28:42+00:00,102,179,184,140
2021-12-13T00:29:05+00:00,107,178,185,140
2021-12-13T00:29:27+00:00,103,191,184,140
2021-12-13T00:29:49+00:00,106,179,185,140
2021-12-13T00:30:12+00:00,107,179,185,141
2021-12-13T00:30:35+00:00,100,179,185,140
2021-12-13T00:30:57+00:00,102,178,185,140
2021-12-13T00:31:20+00:00,101,179,188,141
2021-12-13T00:31:42+00:00,99,179,185,140
2021-12-13T00:32:04+00:00,96,179,188,140
2021-12-13T00:32:27+00:00,93,186,185,140
2021-12-13T00:32:49+00:00,93,179,185,142
2021-12-13T00:33:12+00:00,96,179,185,140
2021-12-13T00:33:34+00:00,87,179,185,140
2021-12-13T00:33:57+00:00,96,178,185,140
2021-12-13T00:34:19+00:00,95,179,185,140
2021-12-13T00:34:42+00:00,96,178,185,140
2021-12-13T00:35:04+00:00,95,189,184,140
2021-12-13T00:35:27+00:00,96,179,188,140
2021-12-13T00:35:50+00:00,97,179,185,140
2021-12-13T00:36:12+00:00,95,178,185,141
2021-12-13T00:36:34+00:00,95,179,185,140
2021-12-13T00:36:57+00:00,93,178,185,140
2021-12-13T00:37:20+00:00,99,186,194,140
2021-12-13T00:37:42+00:00,96,182,185,140
2021-12-13T00:38:05+00:00,98,178,185,142
2021-12-13T00:38:27+00:00,97,189,191,146
2021-12-13T00:38:50+00:00,97,179,185,140
2021-12-13T00:39:12+00:00,97,179,184,140
2021-12-13T00:39:34+00:00,98,179,185,140
2021-12-13T00:39:57+00:00,98,179,185,140
2021-12-13T00:40:19+00:00,97,179,185,140
2021-12-13T00:40:41+00:00,97,179,185,140
2021-12-13T00:41:04+00:00,97,183,188,143
2021-12-13T00:41:26+00:00,98,179,185,140
2021-12-13T00:41:48+00:00,99,179,185,140
2021-12-13T00:42:11+00:00,99,183,185,140
2021-12-13T00:42:33+00:00,100,179,185,140
2021-12-13T00:42:56+00:00,98,179,185,140
2021-12-13T00:43:18+00:00,98,179,185,140
2021-12-13T00:43:41+00:00,98,179,185,140
2021-12-13T00:44:04+00:00,99,179,185,140
2021-12-13T00:44:27+00:00,101,179,188,141
2021-12-13T00:44:50+00:00,101,188,185,140
2021-12-13T00:45:14+00:00,99,179,186,143
2021-12-13T00:45:38+00:00,102,184,192,145
2021-12-13T00:46:01+00:00,101,182,188,140
2021-12-13T00:46:23+00:00,101,179,185,140
2021-12-13T00:46:46+00:00,102,179,185,145
2021-12-13T00:47:08+00:00,102,179,185,140
2021-12-13T00:47:30+00:00,101,178,185,141
2021-12-13T00:47:54+00:00,102,183,185,143
2021-12-13T00:48:17+00:00,101,179,186,140
2021-12-13T00:48:40+00:00,105,182,185,140
2021-12-13T00:49:03+00:00,103,179,185,141
2021-12-13T00:49:25+00:00,105,186,194,143
2021-12-13T00:49:48+00:00,104,182,185,140
2021-12-13T00:50:10+00:00,103,179,186,140
2021-12-13T00:50:33+00:00,103,182,185,143
2021-12-13T00:50:57+00:00,106,182,191,147
2021-12-13T00:51:20+00:00,106,179,185,145
2021-12-13T00:51:42+00:00,106,179,185,140
2021-12-13T00:52:05+00:00,107,179,185,140
2021-12-13T00:52:27+00:00,105,179,185,143
2021-12-13T00:52:50+00:00,104,179,185,140
2021-12-13T00:53:15+00:00,103,179,184,140
2021-12-13T00:53:37+00:00,103,179,185,141
2021-12-13T00:54:00+00:00,102,179,185,141
2021-12-13T00:54:22+00:00,103,182,185,140
2021-12-13T00:54:45+00:00,101,178,185,140
2021-12-13T00:55:07+00:00,99,183,187,145
2021-12-13T00:55:29+00:00,96,179,185,141
2021-12-13T00:55:52+00:00,96,179,185,141
2021-12-13T00:56:14+00:00,96,179,185,141
2021-12-13T00:56:37+00:00,96,178,188,143
2021-12-13T00:56:59+00:00,96,179,185,140
2021-12-13T00:57:21+00:00,96,180,185,140
2021-12-13T00:57:44+00:00,95,187,185,140
2021-12-13T00:58:07+00:00,96,179,186,140
2021-12-13T00:58:29+00:00,95,182,188,140
2021-12-13T00:58:52+00:00,96,179,185,142
2021-12-13T00:59:14+00:00,94,179,185,143
2021-12-13T00:59:36+00:00,94,179,185,141
2021-12-13T00:59:59+00:00,96,179,185,141
2021-12-13T01:00:22+00:00,94,186,185,140
2021-12-13T01:00:44+00:00,95,183,185,140
2021-12-13T01:01:06+00:00,94,179,188,140
2021-12-13T01:01:29+00:00,96,179,185,145
2021-12-13T01:01:51+00:00,95,179,185,140
2021-12-13T01:02:14+00:00,96,180,185,140
2021-12-13T01:02:36+00:00,96,182,190,144
2021-12-13T01:02:59+00:00,94,179,185,140
2021-12-13T01:03:21+00:00,98,179,185,140
2021-12-13T01:03:43+00:00,96,179,188,140
2021-12-13T01:04:06+00:00,98,179,185,140
2021-12-13T01:04:28+00:00,98,178,185,140
2021-12-13T01:04:50+00:00,99,178,185,140
2021-12-13T01:05:13+00:00,0,183,186,143
2021-12-13T01:05:35+00:00,0,179,185,140
2021-12-13T01:05:58+00:00,0,179,185,141
2021-12-13T01:06:20+00:00,0,179,189,143
2021-12-13T01:06:43+00:00,0,180,185,141
2021-12-13T01:07:05+00:00,0,179,185,142
2021-12-13T01:07:27+00:00,0,178,188,140
2021-12-13T01:07:50+00:00,0,182,188,140
2021-12-13T01:08:13+00:00,0,180,185,140
2021-12-13T01:08:35+00:00,0,185,185,140
2021-12-13T01:08:57+00:00,0,179,185,140
2021-12-13T01:09:20+00:00,0,179,188,140
2021-12-13T01:09:42+00:00,0,179,185,143
2021-12-13T01:10:04+00:00,0,179,191,146
2021-12-13T01:10:27+00:00,0,179,185,141
2021-12-13T01:10:49+00:00,0,179,185,140
2021-12-13T01:11:12+00:00,0,180,192,147
2021-12-13T01:11:34+00:00,0,179,185,141
2021-12-13T01:11:57+00:00,0,179,185,140
2021-12-13T01:12:19+00:00,0,179,185,140
2021-12-13T01:12:42+00:00,0,178,185,140
2021-12-13T01:13:04+00:00,0,179,185,140
2021-12-13T01:13:26+00:00,0,182,185,140
2021-12-13T01:13:49+00:00,0,178,185,140
2021-12-13T01:14:11+00:00,0,179,185,143
2021-12-13T01:14:33+00:00,0,179,185,140
2021-12-13T01:14:56+00:00,0,179,184,140
2021-12-13T01:15:18+00:00,0,178,185,140
2021-12-13T01:15:41+00:00,0,179,185,140
2021-12-13T01:16:03+00:00,0,179,185,140
2021-12-13T01:16:25+00:00,0,182,185,140
2021-12-13T01:16:48+00:00,0,179,184,140
2021-12-13T01:17:10+00:00,0,179,185,140
2021-12-13T01:17:36+00:00,0,179,184,140
2021-12-13T01:17:58+00:00,0,190,185,140
2021-12-13T01:18:21+00:00,0,179,185,140
2021-12-13T01:18:43+00:00,0,179,186,140
2021-12-13T01:19:05+00:00,0,179,185,141
2021-12-13T01:19:28+00:00,0,179,185,140
2021-12-13T01:19:50+00:00,0,179,188,140
2021-12-13T01:20:12+00:00,0,179,188,143
2021-12-13T01:20:35+00:00,0,179,185,140
2021-12-13T01:20:58+00:00,0,179,185,140
2021-12-13T01:21:20+00:00,0,179,188,140
2021-12-13T01:21:43+00:00,0,179,185,143
2021-12-13T01:22:06+00:00,0,179,185,144
2021-12-13T01:22:28+00:00,0,187,186,140
2021-12-13T01:22:51+00:00,0,186,185,140
2021-12-13T01:23:13+00:00,0,185,185,140
2021-12-13T01:23:36+00:00,0,179,185,141
2021-12-13T01:23:58+00:00,0,179,185,143
2021-12-13T01:24:21+00:00,0,179,185,140
2021-12-13T01:24:43+00:00,0,181,185,141
2021-12-13T01:25:06+00:00,0,188,185,141
2021-12-13T01:25:28+00:00,0,179,185,141
2021-12-13T01:25:50+00:00,0,179,185,140
2021-12-13T01:27:41+00:00,0,178,185,140
2021-12-13T01:28:07+00:00,0,191,185,143
2021-12-13T01:28:29+00:00,0,190,184,140
2021-12-13T01:28:52+00:00,0,179,188,140
2021-12-13T01:29:14+00:00,0,182,187,143
2021-12-13T01:29:37+00:00,0,183,184,140
2021-12-13T01:30:02+00:00,0,181,187,140
2021-12-13T01:30:25+00:00,0,181,184,140
2021-12-13T01:30:47+00:00,0,179,185,140
2021-12-13T01:31:09+00:00,0,179,185,140
2021-12-13T01:31:32+00:00,0,178,187,143
2021-12-13T01:31:54+00:00,0,179,188,140
2021-12-13T01:32:17+00:00,0,186,185,140
2021-12-13T01:32:40+00:00,0,179,185,142
2021-12-13T01:33:02+00:00,0,178,184,140
2021-12-13T01:33:25+00:00,0,188,185,140
2021-12-13T01:33:47+00:00,0,178,185,140
2021-12-13T01:34:10+00:00,0,179,185,140
2021-12-13T01:34:32+00:00,0,178,188,142
2021-12-13T01:34:55+00:00,0,178,189,140
2021-12-13T01:35:17+00:00,0,183,185,140
2021-12-13T01:35:40+00:00,0,178,185,140
2021-12-13T01:36:03+00:00,0,179,185,140
2021-12-13T01:36:25+00:00,0,179,185,140
2021-12-13T01:36:48+00:00,0,178,188,140
2021-12-13T01:37:10+00:00,0,178,184,140
2021-12-13T01:37:33+00:00,0,178,185,140
2021-12-13T01:37:55+00:00,0,178,185,140
2021-12-13T01:38:17+00:00,0,178,188,140
2021-12-13T01:38:40+00:00,0,179,185,142
2021-12-13T01:39:03+00:00,0,179,185,142
2021-12-13T01:39:25+00:00,0,179,185,140
2021-12-13T01:39:47+00:00,0,180,184,140
2021-12-13T01:40:10+00:00,0,182,191,142
2021-12-13T01:40:32+00:00,0,179,185,141
2021-12-13T01:40:54+00:00,0,178,185,142
2021-12-13T01:41:17+00:00,0,179,185,140
2021-12-13T01:41:39+00:00,0,186,188,140
2021-12-13T01:42:02+00:00,0,187,185,140
2021-12-13T01:42:25+00:00,0,178,187,140
2021-12-13T01:42:47+00:00,0,179,185,140
2021-12-13T01:43:10+00:00,0,179,185,140
2021-12-13T01:43:32+00:00,0,179,184,140
2021-12-13T01:43:55+00:00,0,179,185,140
2021-12-13T01:44:17+00:00,0,179,185,140
2021-12-13T01:44:40+00:00,0,179,185,140
2021-12-13T01:45:02+00:00,0,179,185,140
2021-12-13T01:45:25+00:00,0,180,188,142
2021-12-13T01:45:47+00:00,0,179,188,140
2021-12-13T01:46:09+00:00,0,178,185,140
2021-12-13T01:46:32+00:00,0,178,185,143
2021-12-13T01:46:54+00:00,0,178,185,140
2021-12-13T01:47:17+00:00,0,178,188,140
2021-12-13T01:47:39+00:00,0,178,188,143
2021-12-13T01:48:02+00:00,0,182,187,142
2021-12-13T01:48:24+00:00,0,179,184,140
2021-12-13T01:48:47+00:00,0,179,184,140
2021-12-13T01:49:10+00:00,0,179,185,142
2021-12-13T01:49:33+00:00,0,178,184,140
2021-12-13T01:49:55+00:00,0,179,185,142
2021-12-13T01:50:17+00:00,0,178,185,140
2021-12-13T01:50:40+00:00,0,182,185,140
2021-12-13T01:51:02+00:00,0,179,185,142
2021-12-13T01:51:25+00:00,0,179,185,140
2021-12-13T01:51:47+00:00,0,179,185,140
2021-12-13T01:52:10+00:00,0,179,184,143
2021-12-13T01:52:33+00:00,0,178,185,140
2021-12-13T01:52:55+00:00,0,181,184,140
2021-12-13T01:53:17+00:00,0,179,184,140
2021-12-13T01:53:40+00:00,0,178,184,140
2021-12-13T01:54:03+00:00,0,179,185,140
2021-12-13T01:54:25+00:00,0,181,185,140
2021-12-13T01:54:48+00:00,0,182,185,142
2021-12-13T01:55:10+00:00,0,179,188,140
2021-12-13T01:55:33+00:00,0,179,184,140
2021-12-13T01:55:55+00:00,0,178,185,140
2021-12-13T01:56:17+00:00,0,178,185,140
2021-12-13T01:56:40+00:00,0,179,184,140
2021-12-13T01:57:02+00:00,0,178,185,140
2021-12-13T01:57:24+00:00,0,178,185,140
2021-12-13T01:57:47+00:00,0,178,184,140
2021-12-13T01:58:09+00:00,0,178,185,143
2021-12-13T01:58:32+00:00,0,179,185,140
2021-12-13T01:58:55+00:00,0,186,185,140
2021-12-13T01:59:17+00:00,0,182,188,142
2021-12-13T01:59:39+00:00,0,178,185,140
2021-12-13T02:00:02+00:00,0,179,185,140
2021-12-13T02:00:24+00:00,0,181,184,140
2021-12-13T02:00:46+00:00,0,182,185,142
2021-12-13T02:01:09+00:00,0,182,187,142
2021-12-13T02:01:32+00:00,0,178,188,140
2021-12-13T02:01:54+00:00,0,178,184,140
2021-12-13T02:02:17+00:00,0,182,188,140
2021-12-13T02:02:40+00:00,0,178,185,140
2021-12-13T02:03:02+00:00,0,179,184,142
2021-12-13T02:03:25+00:00,0,178,185,140
2021-12-13T02:03:47+00:00,0,179,185,140
2021-12-13T02:04:10+00:00,0,182,188,143
2021-12-13T02:04:32+00:00,0,182,184,143
2021-12-13T02:04:55+00:00,0,178,184,142
2021-12-13T02:05:17+00:00,0,185,185,140
2021-12-13T02:05:40+00:00,0,182,184,142
2021-12-13T02:06:02+00:00,0,178,185,142
2021-12-13T02:06:25+00:00,0,182,185,140
2021-12-13T02:06:47+00:00,0,185,185,140
2021-12-13T02:07:09+00:00,0,178,184,140
2021-12-13T02:07:32+00:00,0,179,188,143
2021-12-13T02:07:55+00:00,0,178,187,142
2021-12-13T02:08:17+00:00,0,181,184,140
2021-12-13T02:08:40+00:00,0,186,185,142
2021-12-13T02:09:02+00:00,0,180,188,143
2021-12-13T02:09:24+00:00,0,185,187,142
2021-12-13T02:09:47+00:00,0,184,185,140
2021-12-13T02:10:09+00:00,0,178,185,140
2021-12-13T02:10:32+00:00,0,189,185,140
2021-12-13T02:10:54+00:00,0,179,184,140
2021-12-13T02:11:17+00:00,0,188,188,140
2021-12-13T02:11:39+00:00,0,181,185,140
2021-12-13T02:12:02+00:00,0,185,187,140
2021-12-13T02:12:25+00:00,0,187,188,140
2021-12-13T02:12:47+00:00,0,180,185,140
2021-12-13T02:13:10+00:00,0,181,188,142
2021-12-13T02:13:33+00:00,0,178,184,140
2021-12-13T02:13:55+00:00,0,186,184,143
2021-12-13T02:14:18+00:00,0,178,184,140
2021-12-13T02:14:40+00:00,0,178,184,140
2021-12-13T02:15:03+00:00,0,188,185,140
2021-12-13T02:15:25+00:00,0,178,184,140
2021-12-13T02:15:48+00:00,0,189,185,140
2021-12-13T02:16:11+00:00,0,182,184,142
2021-12-13T02:16:33+00:00,0,178,184,140
2021-12-13T02:16:56+00:00,0,179,184,140
2021-12-13T02:17:18+00:00,0,179,185,140
2021-12-13T02:17:41+00:00,0,179,185,140
2021-12-13T02:18:03+00:00,0,179,188,140
2021-12-13T02:18:26+00:00,0,183,185,142
2021-12-13T02:18:48+00:00,0,178,185,142
2021-12-13T02:19:10+00:00,0,181,185,140
2021-12-13T02:19:33+00:00,0,181,184,142
2021-12-13T02:19:55+00:00,0,190,187,140
2021-12-13T02:20:18+00:00,0,179,184,140
2021-12-13T02:20:40+00:00,0,186,184,140
2021-12-13T02:21:03+00:00,0,183,185,140
2021-12-13T02:21:26+00:00,0,179,185,140
2021-12-13T02:21:48+00:00,0,178,184,140
2021-12-13T02:22:11+00:00,0,181,184,142
2021-12-13T02:22:33+00:00,0,181,184,141
2021-12-13T02:22:55+00:00,0,178,185,140
2021-12-13T02:23:18+00:00,0,179,185,140
2021-12-13T02:23:41+00:00,0,187,188,143
2021-12-13T02:24:04+00:00,0,185,189,142
2021-12-13T02:24:26+00:00,0,179,184,140
2021-12-13T02:24:49+00:00,0,179,185,140
2021-12-13T02:25:11+00:00,0,182,184,140
2021-12-13T02:25:34+00:00,0,179,184,140
2021-12-13T02:25:56+00:00,0,179,188,140
2021-12-13T02:26:19+00:00,0,182,192,143
2021-12-13T02:26:42+00:00,0,178,184,142
2021-12-13T02:27:04+00:00,0,178,185,140
2021-12-13T02:27:27+00:00,0,178,184,140
2021-12-13T02:27:49+00:00,0,181,184,140
2021-12-13T02:28:13+00:00,0,178,184,140
2021-12-13T02:28:35+00:00,0,182,184,140
2021-12-13T02:28:58+00:00,0,181,188,143
2021-12-13T02:29:20+00:00,0,181,187,139
2021-12-13T02:29:42+00:00,0,178,184,140
2021-12-13T02:30:05+00:00,0,186,187,140
2021-12-13T02:30:28+00:00,0,179,184,140
2021-12-13T02:30:50+00:00,0,179,184,139
2021-12-13T02:31:13+00:00,0,178,187,142
2021-12-13T02:31:36+00:00,0,178,185,140
2021-12-13T02:31:58+00:00,0,179,184,140
2021-12-13T02:32:21+00:00,0,184,191,143
2021-12-13T02:32:43+00:00,0,181,184,140
2021-12-13T02:33:06+00:00,0,178,185,140
2021-12-13T02:33:28+00:00,0,178,187,140
2021-12-13T02:33:51+00:00,0,178,184,140
2021-12-13T02:34:14+00:00,0,178,184,140
2021-12-13T02:34:36+00:00,0,178,188,139
2021-12-13T02:34:59+00:00,0,178,184,140
2021-12-13T02:35:21+00:00,0,181,185,142
2021-12-13T02:35:44+00:00,0,178,188,140
2021-12-13T02:36:07+00:00,0,178,188,140
2021-12-13T02:36:30+00:00,0,188,185,142
2021-12-13T02:36:53+00:00,0,178,184,140
2021-12-13T02:37:16+00:00,0,183,191,140
2021-12-13T02:37:39+00:00,0,181,188,139
2021-12-13T02:38:01+00:00,0,178,184,139
2021-12-13T02:38:24+00:00,0,184,187,140
2021-12-13T02:38:46+00:00,0,181,188,142
2021-12-13T02:39:09+00:00,0,178,187,140
2021-12-13T02:39:32+00:00,0,178,184,139
2021-12-13T02:39:55+00:00,0,178,185,143
2021-12-13T02:40:17+00:00,0,184,191,141
2021-12-13T02:40:41+00:00,0,181,185,140
2021-12-13T02:41:03+00:00,0,178,184,139
2021-12-13T02:41:26+00:00,0,186,184,140
2021-12-13T02:41:48+00:00,0,178,188,140
2021-12-13T02:42:11+00:00,0,180,190,144
2021-12-13T02:42:33+00:00,0,178,187,142
2021-12-13T02:42:56+00:00,0,182,184,140
2021-12-13T02:43:19+00:00,0,181,184,141
2021-12-13T02:43:41+00:00,0,178,185,140
2021-12-13T02:44:04+00:00,0,179,188,139
2021-12-13T02:44:26+00:00,0,178,184,140
2021-12-13T02:44:50+00:00,0,181,188,142
2021-12-13T02:45:13+00:00,0,178,184,139
2021-12-13T02:45:36+00:00,0,178,184,143
2021-12-13T02:45:58+00:00,0,181,185,142
2021-12-13T02:46:21+00:00,0,181,188,139
2021-12-13T02:46:43+00:00,0,179,185,140
2021-12-13T02:47:06+00:00,0,181,188,140
2021-12-13T02:47:29+00:00,0,181,184,140
2021-12-13T02:47:52+00:00,0,178,187,139
2021-12-13T02:48:15+00:00,0,182,184,140
2021-12-13T02:48:37+00:00,0,178,186,142
2021-12-13T02:49:00+00:00,0,178,184,139
2021-12-13T02:49:23+00:00,0,178,188,139
2021-12-13T02:49:45+00:00,0,178,187,140
2021-12-13T02:50:08+00:00,0,182,185,142
2021-12-13T02:50:31+00:00,0,181,184,142
2021-12-13T02:50:54+00:00,0,186,184,140
2021-12-13T02:51:17+00:00,0,178,184,143
2021-12-13T02:51:39+00:00,0,178,184,140
2021-12-13T02:52:02+00:00,0,187,187,142
2021-12-13T02:52:25+00:00,0,178,184,140
2021-12-13T02:52:47+00:00,0,178,184,140
2021-12-13T02:53:10+00:00,0,178,187,140
2021-12-13T02:53:32+00:00,0,178,185,140
2021-12-13T02:53:54+00:00,0,178,187,139
2021-12-13T02:54:17+00:00,0,178,184,140
2021-12-13T02:54:40+00:00,0,181,184,141
2021-12-13T02:55:02+00:00,0,178,189,144
2021-12-13T02:55:25+00:00,0,179,187,139
2021-12-13T02:55:47+00:00,0,178,184,142
2021-12-13T02:56:10+00:00,0,181,187,142
2021-12-13T02:56:32+00:00,0,178,184,139
2021-12-13T02:56:55+00:00,0,181,188,140
2021-12-13T02:57:18+00:00,0,178,184,142
2021-12-13T02:57:41+00:00,0,178,184,142
2021-12-13T02:58:03+00:00,0,178,185,140
2021-12-13T02:58:26+00:00,0,178,184,140
2021-12-13T02:58:49+00:00,0,178,187,142
2021-12-13T02:59:11+00:00,0,180,187,139
2021-12-13T02:59:34+00:00,0,178,184,142
2021-12-13T02:59:56+00:00,0,179,184,140
2021-12-13T03:00:18+00:00,0,182,187,140
2021-12-13T03:00:41+00:00,0,185,191,146
2021-12-13T03:01:03+00:00,0,178,184,140
2021-12-13T03:01:26+00:00,0,178,184,139
2021-12-13T03:01:49+00:00,0,183,190,140
2021-12-13T03:02:11+00:00,0,186,184,139
2021-12-13T03:02:34+00:00,0,178,185,139
2021-12-13T03:02:57+00:00,0,178,184,142
2021-12-13T03:03:20+00:00,0,178,184,140
2021-12-13T03:03:43+00:00,0,181,184,140
2021-12-13T03:04:05+00:00,0,181,184,140
2021-12-13T03:04:28+00:00,0,186,185,140
2021-12-13T03:04:51+00:00,0,188,191,146
2021-12-13T03:05:13+00:00,0,181,187,141
2021-12-13T03:05:36+00:00,0,181,187,142
2021-12-13T03:05:58+00:00,0,181,184,140
2021-12-13T03:06:21+00:00,0,178,184,139
2021-12-13T03:06:43+00:00,0,181,188,140
2021-12-13T03:07:06+00:00,0,178,185,140
2021-12-13T03:07:28+00:00,0,178,187,140
2021-12-13T03:07:51+00:00,0,178,184,140
2021-12-13T03:08:13+00:00,0,178,184,140
2021-12-13T03:08:35+00:00,0,180,184,140
2021-12-13T03:08:58+00:00,0,182,184,140
2021-12-13T03:09:21+00:00,0,182,184,140
2021-12-13T03:09:43+00:00,0,178,184,140
2021-12-13T03:10:05+00:00,0,178,184,140
2021-12-13T03:10:28+00:00,0,178,184,142
2021-12-13T03:10:50+00:00,0,178,187,140
2021-12-13T03:11:13+00:00,0,180,188,140
2021-12-13T03:11:36+00:00,0,179,185,140
2021-12-13T03:11:58+00:00,0,181,184,142
2021-12-13T03:12:21+00:00,0,181,187,139
2021-12-13T03:12:43+00:00,0,178,184,140
2021-12-13T03:13:05+00:00,0,178,184,140
2021-12-13T03:13:28+00:00,0,178,184,140
2021-12-13T03:13:50+00:00,0,182,187,139
2021-12-13T03:14:13+00:00,0,189,184,140
2021-12-13T03:14:36+00:00,0,185,184,139
2021-12-13T03:14:58+00:00,0,181,184,140
2021-12-13T03:15:21+00:00,0,178,184,140
2021-12-13T03:15:43+00:00,0,178,184,140
2021-12-13T03:16:06+00:00,0,181,185,140
2021-12-13T03:16:29+00:00,0,178,185,140
2021-12-13T03:16:51+00:00,0,181,184,140
2021-12-13T03:17:14+00:00,0,178,184,140
2021-12-13T03:17:36+00:00,0,185,184,142
2021-12-13T03:17:58+00:00,0,181,187,142
2021-12-13T03:18:21+00:00,0,189,188,140
2021-12-13T03:18:43+00:00,0,182,184,140
2021-12-13T03:19:06+00:00,0,178,185,140
2021-12-13T03:19:29+00:00,0,178,185,142
2021-12-13T03:19:51+00:00,0,178,184,140
2021-12-13T03:20:14+00:00,0,178,185,142
2021-12-13T03:20:36+00:00,0,178,185,140
2021-12-13T03:20:59+00:00,0,181,187,139
2021-12-13T03:21:22+00:00,0,181,184,142
2021-12-13T03:21:45+00:00,0,181,187,140
2021-12-13T03:22:08+00:00,0,178,184,142
2021-12-13T03:22:30+00:00,0,178,186,140
2021-12-13T03:22:53+00:00,0,177,187,140
2021-12-13T03:23:16+00:00,0,178,188,139
2021-12-13T03:23:39+00:00,0,181,187,140
2021-12-13T03:24:02+00:00,0,178,184,140
2021-12-13T03:24:24+00:00,0,178,187,140
2021-12-13T03:24:47+00:00,0,178,195,141
2021-12-13T03:25:10+00:00,0,187,185,140
2021-12-13T03:25:32+00:00,0,186,184,140
2021-12-13T03:25:55+00:00,0,181,185,142
2021-12-13T03:26:17+00:00,0,178,184,140
2021-12-13T03:26:40+00:00,0,178,185,142
2021-12-13T03:27:02+00:00,0,187,184,140
2021-12-13T03:27:25+00:00,0,185,185,140
2021-12-13T03:27:47+00:00,0,182,187,139
2021-12-13T03:28:10+00:00,0,181,184,140
2021-12-13T03:28:32+00:00,0,178,184,139
2021-12-13T03:28:55+00:00,0,185,184,140
2021-12-13T03:29:17+00:00,0,179,184,144
2021-12-13T03:29:40+00:00,0,178,184,139
2021-12-13T03:30:02+00:00,0,178,185,140
2021-12-13T03:30:25+00:00,0,178,187,140
2021-12-13T03:30:47+00:00,0,178,184,140
2021-12-13T03:31:10+00:00,0,178,188,140
2021-12-13T03:31:32+00:00,0,179,185,140
2021-12-13T03:31:55+00:00,0,178,185,140
2021-12-13T03:32:17+00:00,0,182,187,139
2021-12-13T03:32:40+00:00,0,178,187,140
2021-12-13T03:33:02+00:00,0,181,184,139
2021-12-13T03:33:25+00:00,0,181,187,139
2021-12-13T03:33:48+00:00,0,178,184,142
2021-12-13T03:34:11+00:00,0,178,184,139
2021-12-13T03:34:34+00:00,0,178,185,142
2021-12-13T03:34:56+00:00,0,178,184,140
2021-12-13T03:35:19+00:00,0,182,184,142
2021-12-13T03:35:42+00:00,0,178,187,140
2021-12-13T03:36:05+00:00,0,179,184,140
2021-12-13T03:36:27+00:00,0,178,184,140
2021-12-13T03:36:50+00:00,0,182,188,142
2021-12-13T03:37:12+00:00,0,179,184,140
2021-12-13T03:37:35+00:00,0,178,188,140
2021-12-13T03:37:57+00:00,0,178,184,140
2021-12-13T03:38:20+00:00,0,178,184,142
2021-12-13T03:38:42+00:00,0,178,184,139
2021-12-13T03:39:05+00:00,0,178,187,143
2021-12-13T03:39:27+00:00,0,178,184,140
2021-12-13T03:39:49+00:00,0,178,187,140
2021-12-13T03:40:12+00:00,0,178,184,142
2021-12-13T03:40:34+00:00,0,178,184,140
2021-12-13T03:40:57+00:00,0,178,184,140
2021-12-13T03:41:19+00:00,0,181,184,140
2021-12-13T03:41:42+00:00,0,178,185,140
2021-12-13T03:42:04+00:00,0,179,188,140
2021-12-13T03:42:27+00:00,0,178,184,142
2021-12-13T03:42:49+00:00,0,178,186,142
2021-12-13T03:43:12+00:00,0,178,184,140
2021-12-13T03:43:34+00:00,0,178,184,140
2021-12-13T03:43:57+00:00,0,182,192,140
2021-12-13T03:44:20+00:00,0,179,184,142
2021-12-13T03:44:42+00:00,0,178,184,139
2021-12-13T03:45:05+00:00,0,178,188,139
2021-12-13T03:45:27+00:00,0,178,184,140
2021-12-13T03:45:49+00:00,0,178,184,140
2021-12-13T03:46:12+00:00,0,182,184,140
2021-12-13T03:46:34+00:00,0,178,184,139
2021-12-13T03:46:57+00:00,0,178,185,140
2021-12-13T03:47:19+00:00,0,178,184,140
2021-12-13T03:47:42+00:00,0,189,184,139
2021-12-13T03:48:05+00:00,0,178,184,140
2021-12-13T03:48:27+00:00,0,181,184,142
2021-12-13T03:48:50+00:00,0,178,185,140
2021-12-13T03:49:12+00:00,0,178,185,140
2021-12-13T03:49:35+00:00,0,181,184,139
2021-12-13T03:49:57+00:00,0,183,184,140
2021-12-13T03:50:20+00:00,0,178,187,142
2021-12-13T03:50:42+00:00,0,178,185,140
2021-12-13T03:51:06+00:00,0,178,188,139
2021-12-13T03:51:28+00:00,0,183,184,140
2021-12-13T03:51:50+00:00,0,181,188,142
2021-12-13T03:52:13+00:00,0,178,184,142
2021-12-13T03:52:36+00:00,0,178,184,139
2021-12-13T03:52:59+00:00,0,181,184,140
2021-12-13T03:53:22+00:00,0,181,188,142
2021-12-13T03:53:44+00:00,0,178,184,142
2021-12-13T03:54:07+00:00,0,184,188,140
2021-12-13T03:54:30+00:00,0,181,184,140
2021-12-13T03:54:52+00:00,0,178,185,140
2021-12-13T03:55:15+00:00,0,181,184,142
2021-12-13T03:55:38+00:00,0,178,184,142
2021-12-13T03:56:00+00:00,0,179,187,142
2021-12-13T03:56:22+00:00,0,178,184,140
